source_id,prong,topic_cluster,source_title_or_owner,url,format,source_category,source_level,holistika_reliability_score,external_perceived_credibility_score,control_confidence_level,decision_use,notes
SRC-I100-INT-0135,BL-TECH,i100_harmonization,SOP-EXTERNAL_REPO_DRIFT_REMEDIATION_001.md,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/External Repos/SOP-EXTERNAL_REPO_DRIFT_REMEDIATION_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/External Repos/SOP-EXTERNAL_REPO_DRIFT_REMEDIATION_001.md
SRC-I100-INT-0136,BL-TECH,i100_harmonization,README.md,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/MADEIRA-AKOS/historical-AIC/README.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/MADEIRA-AKOS/historical-AIC/README.md
SRC-I100-INT-0137,BL-TECH,i100_harmonization,STATUS.md,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/MADEIRA-AKOS/STATUS.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/MADEIRA-AKOS/STATUS.md
SRC-I100-INT-0138,BL-TECH,i100_harmonization,FIGMA_FILES_REGISTRY.md,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/Repositories/FIGMA_FILES_REGISTRY.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/Repositories/FIGMA_FILES_REGISTRY.md
SRC-I100-INT-0139,BL-TECH,i100_harmonization,KIRBE_ROUTING_AND_HOSTING.md,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/Repositories/KIRBE_ROUTING_AND_HOSTING.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/Repositories/KIRBE_ROUTING_AND_HOSTING.md
SRC-I100-INT-0140,BL-TECH,i100_harmonization,SENTRY_DASHBOARD_HOLISTIKA.md,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/Repositories/SENTRY_DASHBOARD_HOLISTIKA.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/Repositories/SENTRY_DASHBOARD_HOLISTIKA.md
SRC-I100-INT-0141,BL-TECH,i100_harmonization,SUBDOMAINS_REGISTRY.md,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/Repositories/SUBDOMAINS_REGISTRY.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/Repositories/SUBDOMAINS_REGISTRY.md
SRC-I100-INT-0142,BL-FIN,i100_harmonization,FINOPS_REVENUE_RECOGNITION_POLICY.md,docs/references/hlk/v3.0/Admin/O5-1/Finance/Business Controller/canonicals/FINOPS_REVENUE_RECOGNITION_POLICY.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Finance/Business Controller/canonicals/FINOPS_REVENUE_RECOGNITION_POLICY.md
SRC-I100-INT-0143,BL-FIN,i100_harmonization,SOP-FOUNDER_COMPANY_FUNDING_001.md,docs/references/hlk/v3.0/Admin/O5-1/Finance/Business Controller/canonicals/SOP-FOUNDER_COMPANY_FUNDING_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Finance/Business Controller/canonicals/SOP-FOUNDER_COMPANY_FUNDING_001.md
SRC-I100-INT-0144,BL-FIN,i100_harmonization,README.md,docs/references/hlk/v3.0/Admin/O5-1/Finance/Business Controller/programs/PRJ-HOL-KIR-2026/README.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Finance/Business Controller/programs/PRJ-HOL-KIR-2026/README.md
SRC-I100-INT-0145,BL-FIN,i100_harmonization,SOP-HLK_FINOPS_COUNTERPARTY_REGISTER_MAINTENANCE_001.md,docs/references/hlk/v3.0/Admin/O5-1/Finance/Business Controller/SOP-HLK_FINOPS_COUNTERPARTY_REGISTER_MAINTENANCE_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Finance/Business Controller/SOP-HLK_FINOPS_COUNTERPARTY_REGISTER_MAINTENANCE_001.md
SRC-I100-INT-0146,BL-FIN,i100_harmonization,SOP-HLK_FINOPS_VENDOR_REGISTER_MAINTENANCE_001.md,docs/references/hlk/v3.0/Admin/O5-1/Finance/Business Controller/SOP-HLK_FINOPS_VENDOR_REGISTER_MAINTENANCE_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Finance/Business Controller/SOP-HLK_FINOPS_VENDOR_REGISTER_MAINTENANCE_001.md
SRC-I100-INT-0147,BL-FIN,i100_harmonization,FINANCE_AREA_CHARTER.md,docs/references/hlk/v3.0/Admin/O5-1/Finance/canonicals/FINANCE_AREA_CHARTER.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Finance/canonicals/FINANCE_AREA_CHARTER.md
SRC-I100-INT-0148,BL-FIN,i100_harmonization,FINOPS_PERFORMANCE_OBLIGATION_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Finance/Governance/canonicals/dimensions/FINOPS_PERFORMANCE_OBLIGATION_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Finance/Governance/canonicals/dimensions/FINOPS_PERFORMANCE_OBLIGATION_REGISTRY.csv
SRC-I100-INT-0149,BL-FIN,i100_harmonization,FINOPS_TAX_CALENDAR.csv,docs/references/hlk/v3.0/Admin/O5-1/Finance/Governance/canonicals/dimensions/FINOPS_TAX_CALENDAR.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Finance/Governance/canonicals/dimensions/FINOPS_TAX_CALENDAR.csv
SRC-I100-INT-0150,BL-FIN,i100_harmonization,PRICING_TIER_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Finance/Governance/canonicals/dimensions/PRICING_TIER_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Finance/Governance/canonicals/dimensions/PRICING_TIER_REGISTRY.csv
SRC-I100-INT-0151,BL-FIN,i100_harmonization,FINOPS_DISCIPLINE.md,docs/references/hlk/v3.0/Admin/O5-1/Finance/Governance/canonicals/FINOPS_DISCIPLINE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Finance/Governance/canonicals/FINOPS_DISCIPLINE.md
SRC-I100-INT-0152,BL-FIN,i100_harmonization,README.md,docs/references/hlk/v3.0/Admin/O5-1/Finance/README.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Finance/README.md
SRC-I100-INT-0153,BL-TECH,i100_harmonization,BRAND_AV_CHARTER.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/AV/canonicals/BRAND_AV_CHARTER.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/AV/canonicals/BRAND_AV_CHARTER.md
SRC-I100-INT-0154,BL-TECH,i100_harmonization,gantt-pack.yml,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/_validators/gantt-pack.yml,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/_validators/gantt-pack.yml
SRC-I100-INT-0155,BL-TECH,i100_harmonization,multilingual-pack.yml,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/_validators/multilingual-pack.yml,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/_validators/multilingual-pack.yml
SRC-I100-INT-0156,BL-TECH,i100_harmonization,register-pack.yml,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/_validators/register-pack.yml,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/_validators/register-pack.yml
SRC-I100-INT-0157,BL-TECH,i100_harmonization,render-ownership-pack.yml,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/_validators/render-ownership-pack.yml,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/_validators/render-ownership-pack.yml
SRC-I100-INT-0158,BL-TECH,i100_harmonization,BRAND_ABBREVIATIONS.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_ABBREVIATIONS.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_ABBREVIATIONS.md
SRC-I100-INT-0159,BL-TECH,i100_harmonization,BRAND_ARCHITECTURE.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_ARCHITECTURE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_ARCHITECTURE.md
SRC-I100-INT-0160,BL-TECH,i100_harmonization,BRAND_BASELINE_REALITY_MATRIX.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_BASELINE_REALITY_MATRIX.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_BASELINE_REALITY_MATRIX.md
SRC-I100-INT-0161,BL-TECH,i100_harmonization,BRAND_COBRANDING_PATTERN.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_COBRANDING_PATTERN.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_COBRANDING_PATTERN.md
SRC-I100-INT-0162,BL-TECH,i100_harmonization,BRAND_COUNTERPARTY_README_CONTRACT.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_COUNTERPARTY_README_CONTRACT.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_COUNTERPARTY_README_CONTRACT.md
SRC-I100-INT-0163,BL-TECH,i100_harmonization,BRAND_DO_DONT.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_DO_DONT.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_DO_DONT.md
SRC-I100-INT-0164,BL-TECH,i100_harmonization,BRAND_ENGLISH_PATTERNS.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_ENGLISH_PATTERNS.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_ENGLISH_PATTERNS.md
SRC-I100-INT-0165,BL-TECH,i100_harmonization,BRAND_LOGO_SYSTEM.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_LOGO_SYSTEM.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_LOGO_SYSTEM.md
SRC-I100-INT-0166,BL-TECH,i100_harmonization,BRAND_MULTILINGUAL_CONTRACT.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_MULTILINGUAL_CONTRACT.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_MULTILINGUAL_CONTRACT.md
SRC-I100-INT-0167,BL-TECH,i100_harmonization,BRAND_REGISTER_MATRIX.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_REGISTER_MATRIX.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_REGISTER_MATRIX.md
SRC-I100-INT-0168,BL-TECH,i100_harmonization,BRAND_TEMPLATE_REGISTRY.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_TEMPLATE_REGISTRY.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_TEMPLATE_REGISTRY.md
SRC-I100-INT-0169,BL-TECH,i100_harmonization,BRAND_VISION.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_VISION.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_VISION.md
SRC-I100-INT-0170,BL-TECH,i100_harmonization,BRAND_VISUAL_PATTERNS.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_VISUAL_PATTERNS.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_VISUAL_PATTERNS.md
SRC-I100-INT-0171,BL-TECH,i100_harmonization,BRAND_VOICE_FOUNDATION.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_VOICE_FOUNDATION.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_VOICE_FOUNDATION.md
SRC-I100-INT-0172,BL-TECH,i100_harmonization,METHODOLOGY_IP_MINTING_PATH.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/METHODOLOGY_IP_MINTING_PATH.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/METHODOLOGY_IP_MINTING_PATH.md
SRC-I100-INT-0173,BL-TECH,i100_harmonization,SERVICE_OFFERING_CATALOG.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/SERVICE_OFFERING_CATALOG.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/SERVICE_OFFERING_CATALOG.md
SRC-I100-INT-0174,BL-TECH,i100_harmonization,SOP-AUDIENCE_TAG_GOVERNANCE_001.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/SOP-AUDIENCE_TAG_GOVERNANCE_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/SOP-AUDIENCE_TAG_GOVERNANCE_001.md
SRC-I100-INT-0175,BL-TECH,i100_harmonization,SOP-BRAND_TEMPLATE_REGISTRY_MTNCE_001.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/SOP-BRAND_TEMPLATE_REGISTRY_MTNCE_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/SOP-BRAND_TEMPLATE_REGISTRY_MTNCE_001.md
SRC-I100-INT-0176,BL-TECH,i100_harmonization,SOP-BRAND_VOICE_DRIFT_TRIAGE_001.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/SOP-BRAND_VOICE_DRIFT_TRIAGE_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/SOP-BRAND_VOICE_DRIFT_TRIAGE_001.md
SRC-I100-INT-0177,BL-TECH,i100_harmonization,SOP-MEDIA_ONBOARDING_001.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/SOP-MEDIA_ONBOARDING_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/SOP-MEDIA_ONBOARDING_001.md
SRC-I100-INT-0178,BL-TECH,i100_harmonization,STORYTELLING_AREA_CHARTER.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/STORYTELLING_AREA_CHARTER.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/STORYTELLING_AREA_CHARTER.md
SRC-I100-INT-0179,BL-TECH,i100_harmonization,BRAND_COPYWRITING_DISCIPLINE.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/Copywriter/canonicals/BRAND_COPYWRITING_DISCIPLINE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/Copywriter/canonicals/BRAND_COPYWRITING_DISCIPLINE.md
SRC-I100-INT-0180,BL-TECH,i100_harmonization,SOP-GTM_AGENCY_PARTNER_WORKFLOW_001.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/Copywriter/SOP-GTM_AGENCY_PARTNER_WORKFLOW_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/Copywriter/SOP-GTM_AGENCY_PARTNER_WORKFLOW_001.md
SRC-I100-INT-0181,BL-TECH,i100_harmonization,SOP-BRAND_CANON_MAINTENANCE_001.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_CANON_MAINTENANCE_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_CANON_MAINTENANCE_001.md
SRC-I100-INT-0182,BL-TECH,i100_harmonization,SOP-BRAND_DOMAIN_NAMING_001.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_DOMAIN_NAMING_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_DOMAIN_NAMING_001.md
SRC-I100-INT-0183,BL-TECH,i100_harmonization,SOP-BRAND_DRIFT_GATE_OPS_001.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_DRIFT_GATE_OPS_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_DRIFT_GATE_OPS_001.md
SRC-I100-INT-0184,BL-TECH,i100_harmonization,SOP-BRAND_JARGON_AUDIT_REVIEW_001.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_JARGON_AUDIT_REVIEW_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_JARGON_AUDIT_REVIEW_001.md
SRC-I100-INT-0185,BL-TECH,i100_harmonization,SOP-BRAND_REGISTER_MATRIX_REVIEW_001.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_REGISTER_MATRIX_REVIEW_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_REGISTER_MATRIX_REVIEW_001.md
SRC-I100-INT-0186,BL-TECH,i100_harmonization,SOP-HLK_COMMUNICATION_METHODOLOGY_001.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-HLK_COMMUNICATION_METHODOLOGY_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-HLK_COMMUNICATION_METHODOLOGY_001.md
SRC-I100-INT-0187,BL-TECH,i100_harmonization,SOP-HLK_LOCALISATION_001.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-HLK_LOCALISATION_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-HLK_LOCALISATION_001.md
SRC-I100-INT-0188,BL-TECH,i100_harmonization,BRAND_GANTT_DISCIPLINE.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/UX Designer/canonicals/BRAND_GANTT_DISCIPLINE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/UX Designer/canonicals/BRAND_GANTT_DISCIPLINE.md
SRC-I100-INT-0189,BL-TECH,i100_harmonization,BRAND_UX_DESIGNER_CHARTER.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/UX Designer/canonicals/BRAND_UX_DESIGNER_CHARTER.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/UX Designer/canonicals/BRAND_UX_DESIGNER_CHARTER.md
SRC-I100-INT-0190,BL-TECH,i100_harmonization,UX_DISCIPLINE.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/UX Designer/canonicals/UX_DISCIPLINE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/UX Designer/canonicals/UX_DISCIPLINE.md
SRC-I100-INT-0191,BL-TECH,i100_harmonization,MARKETING_AREA_M3_REDESIGN.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/canonicals/MARKETING_AREA_M3_REDESIGN.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/canonicals/MARKETING_AREA_M3_REDESIGN.md
SRC-I100-INT-0192,BL-TECH,i100_harmonization,MKTOPS_DISCIPLINE.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/canonicals/MKTOPS_DISCIPLINE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/canonicals/MKTOPS_DISCIPLINE.md
SRC-I100-INT-0193,BL-TECH,i100_harmonization,ATTRIBUTION_ADAPTER_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Experimentation/canonicals/dimensions/ATTRIBUTION_ADAPTER_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Experimentation/canonicals/dimensions/ATTRIBUTION_ADAPTER_REGISTRY.csv
SRC-I100-INT-0194,BL-TECH,i100_harmonization,EXPERIMENTATION_AREA_CHARTER.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Experimentation/canonicals/EXPERIMENTATION_AREA_CHARTER.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Experimentation/canonicals/EXPERIMENTATION_AREA_CHARTER.md
SRC-I100-INT-0195,BL-TECH,i100_harmonization,CAL_SCHEDULE_DOCTRINE.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Reach/canonicals/CAL_SCHEDULE_DOCTRINE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Reach/canonicals/CAL_SCHEDULE_DOCTRINE.md
SRC-I100-INT-0196,BL-TECH,i100_harmonization,COMMUNICATION_ADAPTER_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Reach/canonicals/dimensions/COMMUNICATION_ADAPTER_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Reach/canonicals/dimensions/COMMUNICATION_ADAPTER_REGISTRY.csv
SRC-I100-INT-0197,BL-TECH,i100_harmonization,CRM_ADAPTER_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Reach/canonicals/dimensions/CRM_ADAPTER_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Marketing/Reach/canonicals/dimensions/CRM_ADAPTER_REGISTRY.csv
