source_id,prong,topic_cluster,source_title_or_owner,url,format,source_category,source_level,holistika_reliability_score,external_perceived_credibility_score,control_confidence_level,decision_use,notes
SRC-OPS-P4I-001,A,vault_canonicals,OPERATIONS_PROCESS_CATALOG.yaml,docs/references/hlk/v3.0/Admin/O5-1/Operations/canonicals/OPERATIONS_PROCESS_CATALOG.yaml,internal_canonical,CORPINT,5.1,5,3,Safe,def-area,Operations vault asset; sub=canonicals
SRC-OPS-P4I-202,A,cross_initiative,p1-finops-pillar-sweep-2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/p1-finops-pillar-sweep-2026-06-05.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-203,A,cross_initiative,research-f2a-revrec-pricing-2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/research-f2a-revrec-pricing-2026-06-05.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-204,A,cross_initiative,research-f2b-tax-calendar-2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/research-f2b-tax-calendar-2026-06-05.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-205,A,cross_initiative,master-synthesis,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/research-finance-full-governed-area-2026-06-05/master-synthesis.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-206,A,cross_initiative,master-synthesis,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/research-p1-entry-gate-2026-06-05/master-synthesis.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-207,A,cross_initiative,risk-register,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/risk-register.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-208,A,cross_initiative,cross-area-data-map-2026-06-04,docs/wip/planning/93-data-area-foundation-and-governance/reports/cross-area-data-map-2026-06-04.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-209,A,wip_intelligence_ops,p0-extraction-2026-05-10,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p0-extraction-2026-05-10.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-210,A,wip_intelligence_ops,p1-folders-and-goipoi-2026-05-10,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p1-folders-and-goipoi-2026-05-10.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-211,A,wip_intelligence_ops,p10-customer-impeccable-pack-2026-05-10,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p10-customer-impeccable-pack-2026-05-10.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-212,A,wip_intelligence_ops,p11-slip-offs-and-customer-deck-2026-05-10,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p11-slip-offs-and-customer-deck-2026-05-10.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-213,A,wip_intelligence_ops,p12-closing-2026-05-10,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p12-closing-2026-05-10.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-214,A,wip_intelligence_ops,p12.6-pause-record-2026-05-10,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p12.6-pause-record-2026-05-10.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-215,A,wip_intelligence_ops,p12.8-render-verify-2026-05-10,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p12.8-render-verify-2026-05-10.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-216,A,wip_intelligence_ops,p13-0-canonical-dig-2026-05-11,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p13-0-canonical-dig-2026-05-11.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-217,A,wip_intelligence_ops,p13-6-closure-2026-05-11,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p13-6-closure-2026-05-11.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-218,A,wip_intelligence_ops,p13.0-canonical-dig-synthesis,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p13.0-canonical-dig-synthesis.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-219,A,wip_intelligence_ops,p13.0b-previous-project-pattern-extraction,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p13.0b-previous-project-pattern-extraction.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-220,A,wip_intelligence_ops,p2-internal-brief-2026-05-10,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p2-internal-brief-2026-05-10.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-221,A,wip_intelligence_ops,p3a-mint-discipline-2026-05-10,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p3a-mint-discipline-2026-05-10.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-222,A,wip_intelligence_ops,p3b-csv-extensions-2026-05-10,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p3b-csv-extensions-2026-05-10.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-223,A,wip_intelligence_ops,p3c-suez-application-2026-05-10,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p3c-suez-application-2026-05-10.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-224,A,wip_intelligence_ops,p4-cdc-feasibility-shape-2026-05-10,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p4-cdc-feasibility-shape-2026-05-10.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-225,A,wip_intelligence_ops,p6-proposal-2026-05-10,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p6-proposal-2026-05-10.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-226,A,wip_intelligence_ops,p7-deck-and-companions-2026-05-10,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p7-deck-and-companions-2026-05-10.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-227,A,wip_intelligence_ops,p8-render-and-drift-gates-2026-05-10,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p8-render-and-drift-gates-2026-05-10.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-228,A,wip_intelligence_ops,p9-cleanup-2026-05-10,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/p9-cleanup-2026-05-10.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-229,A,wip_intelligence_ops,sc-mid-p12-content-draft-2026-05-10,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/sc-mid-p12-content-draft-2026-05-10.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-230,A,wip_intelligence_ops,sc-mid-p12-voice-fidelity-2026-05-10,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/checkpoints/sc-mid-p12-voice-fidelity-2026-05-10.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-231,A,wip_intelligence_ops,commercial-schedule-a,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/commercial-schedule-a.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-232,A,wip_intelligence_ops,commercial-schedule-b,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/commercial-schedule-b.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-233,A,wip_intelligence_ops,commercial-schedule-c,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/commercial-schedule-c.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-234,A,wip_intelligence_ops,commercial-schedule,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/commercial-schedule.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-235,A,wip_intelligence_ops,counterparty-brief,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/counterparty-brief.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-236,A,wip_intelligence_ops,efa-redacted,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/efa-redacted.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-237,A,wip_intelligence_ops,elicitation-plan,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/elicitation-plan.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-238,A,wip_intelligence_ops,inspiration-redacted,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/inspiration-redacted.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-239,A,wip_intelligence_ops,README,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/README.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-240,A,wip_intelligence_ops,p13-2-enum-reconciliation-pause-record-2026-05-11,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/reports/p13-2-enum-reconciliation-pause-record-2026-05-11.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-241,A,wip_intelligence_ops,p13-4-csv-tranche-pause-record-2026-05-11,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/reports/p13-4-csv-tranche-pause-record-2026-05-11.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-242,A,wip_intelligence_ops,voice-corpus,docs/wip/intelligence/2026-05-10-suez-webuy-procure-to-pay/voice-corpus.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-243,A,wip_intelligence_ops,elicitation-template-advisor,docs/wip/intelligence/_templates/elicitation-template-advisor.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-244,A,wip_intelligence_ops,elicitation-template-customer-sme,docs/wip/intelligence/_templates/elicitation-template-customer-sme.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-245,A,wip_intelligence_ops,elicitation-template-enisa,docs/wip/intelligence/_templates/elicitation-template-enisa.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-246,A,wip_intelligence_ops,elicitation-template-investor,docs/wip/intelligence/_templates/elicitation-template-investor.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-247,A,wip_intelligence_ops,elicitation-template-latam-customer,docs/wip/intelligence/_templates/elicitation-template-latam-customer.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-248,A,wip_intelligence_ops,elicitation-template-partner,docs/wip/intelligence/_templates/elicitation-template-partner.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-249,A,wip_intelligence_ops,elicitation-template-recruiter,docs/wip/intelligence/_templates/elicitation-template-recruiter.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-250,A,wip_intelligence_ops,entity-registry-proposal-2026-05-29,docs/wip/intelligence/agentic-os-and-aic-taxonomy-2026-05-29/entity-registry-proposal-2026-05-29.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-251,A,wip_intelligence_ops,area-architecture-redesign-2026-06-05,docs/wip/intelligence/area-completeness-doctrine-2026-06-05/area-architecture-redesign-2026-06-05.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-252,A,wip_intelligence_ops,baseline-state-2026-06-05,docs/wip/intelligence/area-completeness-doctrine-2026-06-05/baseline-state-2026-06-05.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-253,A,wip_intelligence_ops,prong-a-internal-doctrine,docs/wip/intelligence/area-completeness-doctrine-2026-06-05/prong-a-internal-doctrine.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-254,A,wip_intelligence_ops,README,docs/wip/intelligence/area-completeness-doctrine-2026-06-05/README.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-255,A,wip_intelligence_ops,research-action-pack,docs/wip/intelligence/area-completeness-doctrine-2026-06-05/research-action-pack.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-256,A,wip_intelligence_ops,round3-assessment-operations-people-tech-2026-06-05,docs/wip/intelligence/area-completeness-doctrine-2026-06-05/round3-assessment-operations-people-tech-2026-06-05.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-257,A,wip_intelligence_ops,brand-domain-options-and-governance-gap,docs/wip/intelligence/brand-domain-naming-2026-05-31/brand-domain-options-and-governance-gap.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-258,A,wip_intelligence_ops,articulation-model-brainstorm,docs/wip/intelligence/canonical-articulation-model-2026-06-05/articulation-model-brainstorm.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-259,A,wip_intelligence_ops,l2-capability-densify-findings-2026-06-07,docs/wip/intelligence/canonical-articulation-model-2026-06-05/l2-capability-densify-findings-2026-06-07.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-260,A,wip_intelligence_ops,_SYNTHESIS-2026-06-08,docs/wip/intelligence/canonical-articulation-model-2026-06-05/l2-collapse-maps/_SYNTHESIS-2026-06-08.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-261,A,wip_intelligence_ops,data-finance-legal-collapse-map,docs/wip/intelligence/canonical-articulation-model-2026-06-05/l2-collapse-maps/data-finance-legal-collapse-map.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-262,A,wip_intelligence_ops,marketing-collapse-map,docs/wip/intelligence/canonical-articulation-model-2026-06-05/l2-collapse-maps/marketing-collapse-map.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-263,A,wip_intelligence_ops,operations-collapse-map,docs/wip/intelligence/canonical-articulation-model-2026-06-05/l2-collapse-maps/operations-collapse-map.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-264,A,wip_intelligence_ops,people-collapse-map,docs/wip/intelligence/canonical-articulation-model-2026-06-05/l2-collapse-maps/people-collapse-map.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-265,A,wip_intelligence_ops,research-collapse-map,docs/wip/intelligence/canonical-articulation-model-2026-06-05/l2-collapse-maps/research-collapse-map.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-266,A,wip_intelligence_ops,tech-collapse-map,docs/wip/intelligence/canonical-articulation-model-2026-06-05/l2-collapse-maps/tech-collapse-map.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-267,A,wip_intelligence_ops,l5-topic-structure-findings-2026-06-07,docs/wip/intelligence/canonical-articulation-model-2026-06-05/l5-topic-structure-findings-2026-06-07.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-268,A,wip_intelligence_ops,l5b-scattered-topic-inventory-2026-06-07,docs/wip/intelligence/canonical-articulation-model-2026-06-05/l5b-scattered-topic-inventory-2026-06-07.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-269,A,wip_intelligence_ops,master-synthesis,docs/wip/intelligence/canonical-articulation-model-2026-06-05/master-synthesis.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-270,A,wip_intelligence_ops,process-list-issue-inventory-2026-06-08,docs/wip/intelligence/canonical-articulation-model-2026-06-05/process-list-issue-inventory-2026-06-08.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-271,A,wip_intelligence_ops,README,docs/wip/intelligence/canonical-articulation-model-2026-06-05/README.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-272,A,wip_intelligence_ops,round2-research-synthesis-2026-06-06,docs/wip/intelligence/canonical-articulation-model-2026-06-05/round2-research-synthesis-2026-06-06.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-273,A,wip_intelligence_ops,brief-01-high-craft,docs/wip/intelligence/investor-briefs-2026-05-27/brief-01-high-craft.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-274,A,wip_intelligence_ops,brief-02-showcase,docs/wip/intelligence/investor-briefs-2026-05-27/brief-02-showcase.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-275,A,wip_intelligence_ops,brief-04-operational-trust,docs/wip/intelligence/investor-briefs-2026-05-27/brief-04-operational-trust.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-276,A,wip_intelligence_ops,brief-05-online-presence,docs/wip/intelligence/investor-briefs-2026-05-27/brief-05-online-presence.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-277,A,wip_intelligence_ops,program-scope-online-presence-buildout,docs/wip/intelligence/investor-briefs-2026-05-27/program-scope-online-presence-buildout.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-278,A,wip_intelligence_ops,README,docs/wip/intelligence/investor-briefs-2026-05-27/README.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-279,A,wip_intelligence_ops,legacy-research-admin-migration-proposal-2026-05-29,docs/wip/intelligence/legacy-research-admin-migration-proposal-2026-05-29.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-280,A,wip_intelligence_ops,field-test-note,docs/wip/intelligence/model-selection-2026-05-28/field-test-note.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-281,A,wip_intelligence_ops,master-synthesis,docs/wip/intelligence/model-selection-2026-05-28/master-synthesis.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-282,A,wip_intelligence_ops,model-routing-map,docs/wip/intelligence/model-selection-2026-05-28/model-routing-map.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-283,A,wip_intelligence_ops,operator-ratification-2026-05-28,docs/wip/intelligence/model-selection-2026-05-28/operator-ratification-2026-05-28.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-284,A,wip_intelligence_ops,prong-ms-multimodal-image-video-3d,docs/wip/intelligence/model-selection-2026-05-28/prong-ms-multimodal-image-video-3d.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-285,A,wip_intelligence_ops,prong-ms-open-source-llms-and-local-routing,docs/wip/intelligence/model-selection-2026-05-28/prong-ms-open-source-llms-and-local-routing.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-286,A,wip_intelligence_ops,recommendation-note,docs/wip/intelligence/model-selection-2026-05-28/recommendation-note.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-287,A,wip_intelligence_ops,neo4j-funding-escalation-radar-2026-06-09,docs/wip/intelligence/neo4j-funding-escalation-radar-2026-06-09.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-288,A,wip_intelligence_ops,neo4j-graph-infrastructure-funding-research-area-2026-06-09,docs/wip/intelligence/neo4j-graph-infrastructure-funding-research-area-2026-06-09.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-289,A,wip_intelligence_ops,README,docs/wip/intelligence/README.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-290,A,wip_intelligence_ops,master-synthesis,docs/wip/intelligence/research-grounded-wave-r-plus-4-2026-05-27/master-synthesis.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-291,A,wip_intelligence_ops,prong-a-brand-ops-governance-practice,docs/wip/intelligence/research-grounded-wave-r-plus-4-2026-05-27/prong-a-brand-ops-governance-practice.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-292,A,wip_intelligence_ops,prong-b-lifecycle-taxonomy,docs/wip/intelligence/research-grounded-wave-r-plus-4-2026-05-27/prong-b-lifecycle-taxonomy.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-293,A,wip_intelligence_ops,prong-c-investor-segmentation,docs/wip/intelligence/research-grounded-wave-r-plus-4-2026-05-27/prong-c-investor-segmentation.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-294,A,wip_intelligence_ops,prong-g-persona-as-bounded-intelligence,docs/wip/intelligence/research-grounded-wave-r-plus-4-2026-05-27/prong-g-persona-as-bounded-intelligence.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-295,A,wip_intelligence_ops,README,docs/wip/intelligence/research-grounded-wave-r-plus-4-2026-05-27/README.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-296,A,wip_intelligence_ops,research-action-pack,docs/wip/intelligence/research-grounded-wave-r-plus-4-2026-05-27/research-action-pack.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-297,A,wip_intelligence_ops,research-pipeline,docs/wip/intelligence/research-grounded-wave-r-plus-4-2026-05-27/research-pipeline.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-298,A,wip_intelligence_ops,charter-2026-05-29,docs/wip/intelligence/research-radar-2026-05-29/charter-2026-05-29.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-299,A,wip_intelligence_ops,2026-Q2-substrate-audit,docs/wip/intelligence/substrate-audit-2026-Q2/2026-Q2-substrate-audit.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-300,A,wip_intelligence_ops,competitive-layer-positioning,docs/wip/intelligence/substrate-audit-2026-Q2/competitive-layer-positioning.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-301,A,wip_intelligence_ops,past-poc-translation-matrix,docs/wip/intelligence/substrate-audit-2026-Q2/past-poc-translation-matrix.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-302,A,wip_intelligence_ops,README,docs/wip/intelligence/substrate-audit-2026-Q2/README.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-303,A,wip_intelligence_ops,regulatory-tos-forecast,docs/wip/intelligence/substrate-audit-2026-Q2/regulatory-tos-forecast.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-304,A,wip_intelligence_ops,research-synthesis-ai-landscape,docs/wip/intelligence/topic-ai-landscape-research/research-synthesis-ai-landscape.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-305,A,wip_intelligence_ops,research-synthesis-legal-research,docs/wip/intelligence/topic-legal-research/research-synthesis-legal-research.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-306,A,wip_intelligence_ops,research-synthesis-macro-investment,docs/wip/intelligence/topic-macro-investment-research/research-synthesis-macro-investment.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-307,A,wip_intelligence_ops,research-synthesis-madeira-radar,docs/wip/intelligence/topic-madeira-research-radar/research-synthesis-madeira-radar.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4I-308,A,wip_intelligence_ops,research-synthesis-research-pipeline,docs/wip/intelligence/topic-research-pipeline/research-synthesis-research-pipeline.md,report,CORPINT,4.1,4,2,Euclid,def-intent,WIP intelligence cross-ref
SRC-OPS-P4E-001,B,ext_pmbok_domains,PMBOK Guide 7th Ed — 8 performance domains,https://www.pmi.org/pmbok-guide-standards/foundational/pmbok,webpage,OSINT,5.1,5,5,Euclid,def-doctrine,Delivery + Measurement domains map to Operations DO
SRC-OPS-P4E-002,B,ext_pmbok_pdf,PMI PMBOK Project Performance Domains PDF,https://www.pmi.org/-/media/pmi/documents/public/pdf/pmbok-standards/pmbok-project-performance-domains.pdf,article,OSINT,5.2,5,5,Euclid,def-doctrine,Stakeholders/Team/Planning/Uncertainty cross-refs
SRC-OPS-P4E-003,B,ext_pmbok_tailoring,PMBOK 7 tailoring section,https://blog.iil.com/getting-to-know-the-pmbok-guide-7th-edition/,book,OSINT,5.1,5,4,Euclid,def-governance,Tailoring governance for solo+hybrid delivery
