type,orientation,entity,area,role_parent_1,role_owner,item_parent_2,item_parent_1,item_name,item_id,item_granularity,time_hours_par,description,instructions,addundum_extras,confidence,count_name,frequency,quality
Internal,Employee,Holistika,Marketing,O5-1,CMO,Darnos a conocer,Canales como web y linkedin / Calendario editorial,Por mensaje,gtm_brand_dtp_28,task,,,,,,,,
Internal,Employee,Holistika,Marketing,O5-1,CMO,Darnos a conocer,Canales como web y linkedin / Calendario editorial,Días por investigación de tráfico,gtm_brand_dtp_29,task,,,,,,,,
Internal,Employee,Holistika,Marketing,O5-1,CMO,Darnos a conocer,Canales como web y linkedin / Calendario editorial,Recurrencia,gtm_brand_dtp_30,task,,,,,,,,
Internal,Employee,Holistika,Marketing,O5-1,CMO,Darnos a conocer,Canales como web y linkedin / Calendario editorial,Filtrar por post o ad,gtm_brand_dtp_31,task,,,,,,,,
Internal,Employee,Holistika,Marketing,O5-1,CMO,Darnos a conocer,Paid media y posicionamiento / Buyer personas definidos,Listas dimensiones por las que les cateorizamos,gtm_brand_dtp_32,task,,,,,,,,
Internal,Employee,Holistika,Marketing,O5-1,CMO,Darnos a conocer,Paid media y posicionamiento / Buyer personas definidos,Hacer matching con nuestra capacidades y productos,gtm_brand_dtp_33,task,,,,,,,,
Internal,Employee,Holistika,Marketing,O5-1,CMO,Darnos a conocer,Paid media y posicionamiento / Buyer personas definidos,Personalizar mensajes,gtm_brand_dtp_34,task,,,,,,,,
Internal,Employee,Holistika,Marketing,O5-1,CMO,Darnos a conocer,Paid media y posicionamiento / Buyer personas definidos,Buscar la similitud en FBM y SEM,gtm_brand_dtp_35,task,,,,,,,,
Internal,Employee,Holistika,Marketing,O5-1,CMO,Darnos a conocer,Paid media y posicionamiento / Mensajes definidos y ediciones hechas en el calendario,Preparar documentación de venta para los buyers (más general),gtm_brand_dtp_36,task,,,,,,,,
Internal,Employee,Holistika,Marketing,O5-1,CMO,Darnos a conocer,Paid media y posicionamiento / Mensajes definidos y ediciones hechas en el calendario,Pitch,gtm_brand_dtp_37,task,,,,,,,,
Internal,Employee,Holistika,Marketing,O5-1,CMO,Darnos a conocer,Paid media y posicionamiento / Mensajes definidos y ediciones hechas en el calendario,"Elegir tipo de mensaje y buyer por cada canal (IG para B2E, Lkdin para B2B/B2I, Fiver B2B etc)",gtm_brand_dtp_38,task,,,,,,,,
Internal,Employee,Holistika,Marketing,O5-1,CMO,Darnos a conocer,Paid media y posicionamiento / Mensajes definidos y ediciones hechas en el calendario,Hacer template de cada canal,gtm_brand_dtp_39,task,,,,,,,,
Internal,Employee,Holistika,Marketing,O5-1,CMO,Darnos a conocer,Paid media y posicionamiento / Mensajes definidos y ediciones hechas en el calendario,Elegir contenido para pipeline de cada canal,gtm_brand_dtp_40,task,,,,,,,,
Internal,Employee,Holistika,Marketing,O5-1,CMO,Darnos a conocer,Paid media y posicionamiento / Mensajes definidos y ediciones hechas en el calendario,marcar tiempos de producción y lanzamiento,gtm_brand_dtp_41,task,,,,,,,,
Internal,Employee,Holistika,Marketing,O5-1,CMO,Darnos a conocer,Paid media y posicionamiento / Mensajes definidos y ediciones hechas en el calendario,hacer calendario editorial global,gtm_brand_dtp_42,task,,,,,,,,
Internal,Employee,Holistika,Marketing,O5-1,CMO,Darnos a conocer,Paid media y posicionamiento / Flujo de contenido orgánico entre canales (reducciones y/o transformaciones de blogs por cada canal de empresa y los personales),Defiir canales y ocntenido,gtm_brand_dtp_43,task,,,,,,,,
Internal,Employee,Holistika,Marketing,O5-1,CMO,Darnos a conocer,Paid media y posicionamiento / Flujo de contenido orgánico entre canales (reducciones y/o transformaciones de blogs por cada canal de empresa y los personales),Proceso de copy,gtm_brand_dtp_44,task,,,,,,,,
Internal,Employee,Holistika,Marketing,O5-1,CMO,Darnos a conocer,Paid media y posicionamiento / Flujo de contenido orgánico entre canales (reducciones y/o transformaciones de blogs por cada canal de empresa y los personales),Formato de copies,gtm_brand_dtp_45,task,,,,,,,,
Internal,Employee,Holistika,Marketing,O5-1,CMO,Darnos a conocer,Paid media y posicionamiento / Flujo de contenido orgánico entre canales (reducciones y/o transformaciones de blogs por cada canal de empresa y los personales),"crear flujo de contenido, filtrado por tipo, voz y mensaje desde el formato de origen hacia el canal",gtm_brand_dtp_46,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,Procesos de formación y output / Estimar tiempos de formación a producción,Diseñar flujo de cuarta pared para onboarding,gtm_team_dtp_1,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,Procesos de formación y output / Estimar tiempos de formación a producción,Categorizar documentación disponible por role para externos a modo de onboarding,gtm_team_dtp_2,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,Procesos de formación y output / Estimar tiempos de formación a producción,Categorizar información de admin disponible para externos,gtm_team_dtp_3,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,Procesos de formación y output / Estimar tiempos de formación a producción,estimar tiempos de formación en empresa y en proyectos activos,gtm_team_dtp_4,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,Procesos de formación y output / Estimar tiempos de formación a producción,Tener proceso de investigación hacia cliente para guiarle en cómo hacernos onboarding,gtm_team_dtp_5,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,Procesos de formación y output / Estimar tiempos de formación a producción,Proceso ETL para transformar la información a los proyectos de forma rápida,gtm_team_dtp_6,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,Procesos de formación y output / Preparar procesos de research y ofimática para el output,Comparar procesos de perfiles fiver en lista de procesos,gtm_team_dtp_7,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,"Procesos de formación y output / Estandarizar las fases de nuevas entradas según el buyer (interno, body, cliente)",Decidir niveles de seguridad por tipo de buyer,gtm_team_dtp_8,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,"Procesos de formación y output / Estandarizar las fases de nuevas entradas según el buyer (interno, body, cliente)",Decidir herramientas a las ue accede cada uno,gtm_team_dtp_9,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,"Procesos de formación y output / Estandarizar las fases de nuevas entradas según el buyer (interno, body, cliente)","Separar por responsabilidad dentro de su organización externa (manager o responsable de proceso por ejemplo), por necesidad de acceso, por tipo de contrato legal, por tiempo estimado de trabajo con nosotros",gtm_team_dtp_10,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,Definición de huecos donde caben sus capacidades / Definir y buscar roles prioritarios,Establecer capacidades faltantes del mapa de procesos con el organigrama y los componentes,gtm_team_dtp_11,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,Definición de huecos donde caben sus capacidades / Definir y buscar roles prioritarios,Priorizar por la estrategia de las fases (ahora de G2M),gtm_team_dtp_12,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,Definición de huecos donde caben sus capacidades / Definir y buscar roles prioritarios,Dividir también por prioridades por áreas,gtm_team_dtp_13,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,Definición de huecos donde caben sus capacidades / Definir y buscar roles prioritarios,"Integrar finalmente con la investigación de Vinc para decidir sobre dimensiones como el precio de mercado, la calidad de los servicios, la complejidad y el tiempo",gtm_team_dtp_14,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,Definición de huecos donde caben sus capacidades / Proceso de hijack al trabajar con procesos externos,ETL de información de externos y clientes para abordar proyectos cuanto antes,gtm_team_dtp_15,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,Definición de huecos donde caben sus capacidades / Proceso de hijack al trabajar con procesos externos,"Haber negociado nuestro propio estilo de trabajo en ciertos procesos, como la independencia de gestión",gtm_team_dtp_16,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,Definición de huecos donde caben sus capacidades / Proceso de hijack al trabajar con procesos externos,Acordar conjunta y previamente los entregables esperados,gtm_team_dtp_17,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,"Plan de carrera / Definir fases hacia objetivos internos de capacidad, como ejemplo, poder llevar independientemente proyectos (salvo procesos mínimos de colaboración entre admins y 05s)",Reunión para debatir a quién contratar el mes que viene de Fiver,gtm_team_dtp_18,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,"Plan de carrera / Definir fases hacia objetivos internos de capacidad, como ejemplo, poder llevar independientemente proyectos (salvo procesos mínimos de colaboración entre admins y 05s)",Excel de perfiles de Fiver,gtm_team_dtp_19,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,"Plan de carrera / Definir fases hacia objetivos internos de capacidad, como ejemplo, poder llevar independientemente proyectos (salvo procesos mínimos de colaboración entre admins y 05s)",Reparto de presupuesto,gtm_team_dtp_20,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,"Plan de carrera / Definir fases hacia objetivos internos de capacidad, como ejemplo, poder llevar independientemente proyectos (salvo procesos mínimos de colaboración entre admins y 05s)",Carpeta de onboarding,gtm_team_dtp_21,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,"Plan de carrera / Definir fases hacia objetivos internos de capacidad, como ejemplo, poder llevar independientemente proyectos (salvo procesos mínimos de colaboración entre admins y 05s)",Accesos y perfiles,gtm_team_dtp_22,task,,,,,,,,
Internal,Employee,Holistika,People,O5-1,CPO,Crecer equipo,"Plan de carrera / Definir fases hacia objetivos internos de capacidad, como ejemplo, poder llevar independientemente proyectos (salvo procesos mínimos de colaboración entre admins y 05s)",Plan de carrera por rol,gtm_team_dtp_23,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Establecer sociedad / Valorar dispositivos como capital social inicial,Calcular valor de capital de dispositivos,gtm_launch_dtp_1,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Establecer sociedad / Valorar dispositivos como capital social inicial,Calcular capital social tras estartegia de ahorro en situación max de trabajo cuenta ajena,gtm_launch_dtp_2,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Establecer sociedad / Gestoría y notaría,Ver opciones individuales y ofertas de empresas de servicios compuestos,gtm_launch_dtp_3,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Establecer sociedad / Gestoría y notaría,"Categorizar áreas prioritarias como notaría, coste mensual, servicio financiero y de contratos etc y secundarios como disponibilidad de oficina, dirección fiscal (bajo prioridad es una de nuestras viviendas), atención al cliente etc",gtm_launch_dtp_4,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Establecer sociedad / Dirección social,"Inicialmente, puede ser casa de Marcos como ubicación más fija",gtm_launch_dtp_5,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Establecer sociedad / Dirección social,"Tras tiempo, puede ser nueva vivienda de Fay/Marcos",gtm_launch_dtp_6,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Establecer sociedad / Cuenta bancaria,Ver ofertas de bancos por abrir con ellos,gtm_launch_dtp_7,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Establecer sociedad / Cuenta bancaria,Ver inclusión en los planes de Gestoría si tienen tratos especiales para clientes,gtm_launch_dtp_8,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Establecer sociedad / Repartición social y Contratos,Establecer porcentajes,gtm_launch_dtp_9,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Establecer sociedad / Repartición social y Contratos,Establecer capital aportado y periocidad,gtm_launch_dtp_10,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Establecer sociedad / Repartición social y Contratos,NDAs,gtm_launch_dtp_11,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Establecer sociedad / Repartición social y Contratos,Contratos de trabajo con la sociedad,gtm_launch_dtp_12,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Establecer sociedad / Repartición social y Contratos,Contratos de proveedores,gtm_launch_dtp_13,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Establecer sociedad / Repartición social y Contratos,Contratos de clientes,gtm_launch_dtp_14,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Establecer sociedad / Presupuesto autónomos,Buscar mensualidad obligtoria para socios,gtm_launch_dtp_15,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Establecer sociedad / Presupuesto autónomos,Repartir coste,gtm_launch_dtp_16,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Tablas financieras,Cerrar tablas necesarias,gtm_launch_dtp_17,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Tablas financieras,Cerrar columnas de cada tabla y tipo de dato,gtm_launch_dtp_18,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Tablas financieras,Pintar flujo de datos y relaciones entre tabls financieras y externas,gtm_launch_dtp_19,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Tablas financieras,Pasar a Supabase,gtm_launch_dtp_20,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Tablas financieras,Diseñar lista y estructura de transaccionales,gtm_launch_dtp_21,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Tablas financieras,Aplicar sql a los flujos,gtm_launch_dtp_22,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Tablas financieras,Conectar con ERP,gtm_launch_dtp_23,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Documentar y categorizar costes y revenue,Terminar tabla de costes y escenarios incluyendo los componentes de la matriz,gtm_launch_dtp_24,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Documentar y categorizar costes y revenue,Priorizar por fases,gtm_launch_dtp_25,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Documentar y categorizar costes y revenue,Incluir en tablas financieras,gtm_launch_dtp_26,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Documentar y categorizar costes y revenue,Incluir en transaccionales bajo categorías,gtm_launch_dtp_27,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Documentar y categorizar costes y revenue,Crear categorías de costes,gtm_launch_dtp_28,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Portal de pagos,Elegir proveedor,gtm_launch_dtp_29,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Portal de pagos,Crear cuenta sociedad,gtm_launch_dtp_30,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Portal de pagos,Integrar con la gestoría y la cuenta bancaria,gtm_launch_dtp_31,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Portal de pagos,Crear contratos por el proveedor y verificar por gestoría,gtm_launch_dtp_32,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Portal de pagos,Integrar en la comunicación de servicio,gtm_launch_dtp_33,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Portal de pagos,Integrar sus tablas con la BBDD,gtm_launch_dtp_34,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Portal de pagos,Configurar funcionalidades y métodos de pago aceptados,gtm_launch_dtp_35,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Documentación de P2P & O2C,(Link a tarjeta Documentar infraestructura-base de datos que soporte toda la intel y el desarrollo),gtm_launch_dtp_36,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Documentación de P2P & O2C,Estructura bbdd diseñada,gtm_launch_dtp_37,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Documentación de P2P & O2C,Columnas y tipos de dato cerrados,gtm_launch_dtp_38,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Documentación de P2P & O2C,Relacionales creadas en ambos flujos,gtm_launch_dtp_39,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Documentación de P2P & O2C,"Integración con tablas externas creadas, como de otra áreas como marketing y de proveedores como Stripe",gtm_launch_dtp_40,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Documentación de P2P & O2C,"Cerrar transaccionales, sobre todo P&L",gtm_launch_dtp_41,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Documentación de P2P & O2C,MO proceso de rellenarlas,gtm_launch_dtp_42,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Documentación de P2P & O2C,Excel replicado para gestiones diarias,gtm_launch_dtp_43,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Documentación de P2P & O2C,Formularios en ERP,gtm_launch_dtp_44,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Documentación de P2P & O2C,Fórmulas SQL para absorber la carga de datos del ERP,gtm_launch_dtp_45,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Documentación de P2P & O2C,"Tener en cuenta el flujo logístico del servicio, los precios y los productos, contratos y la estrategia y fases del servicio",gtm_launch_dtp_46,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Formular relacionales y transaccionales,"Por tablas, listar sus relaciones con otras",gtm_launch_dtp_47,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Formular relacionales y transaccionales,Hacer gárafico snowflake,gtm_launch_dtp_48,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Formular relacionales y transaccionales,Listar en MO las fórmulas SQL para conseguir esas relaciones en BBDD,gtm_launch_dtp_49,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Formular relacionales y transaccionales,"Listar por tabla, área, columna, acción y uso",gtm_launch_dtp_50,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Formular relacionales y transaccionales,Buscar compatibilidad con formularios ERP,gtm_launch_dtp_51,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Integrar la estrategia en el forecast,Links a tarjetas anteriores relevantes por dependencias,gtm_launch_dtp_52,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Integrar la estrategia en el forecast,Separar carpetas y anexos de estrategia,gtm_launch_dtp_53,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Integrar la estrategia en el forecast,Incluir en output 0 y flujos en 1 los aumentos de coste por procesos y componentes,gtm_launch_dtp_54,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Control financiero / Integrar la estrategia en el forecast,"Dimensiones a tener en cuenta: Externalizar, nuevo coste único o suscripción, aumento de tier de suscripción, aumento de volumen de coste único",gtm_launch_dtp_55,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Optimizar FTEs / Hacer versiones de la estrategia según nuestra disponibilidad,Representar escenario actual con FTEs y relacionar con acciones activas,gtm_launch_dtp_56,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Optimizar FTEs / Hacer versiones de la estrategia según nuestra disponibilidad,Diseñar modelo de trabajo y repartición ágil,gtm_launch_dtp_57,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Optimizar FTEs / Hacer versiones de la estrategia según nuestra disponibilidad,Priorizar tareas por estrategia y disponibilidad,gtm_launch_dtp_58,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Optimizar FTEs / Hacer versiones de la estrategia según nuestra disponibilidad,Preparar plan trimestral y unir en anual bajo disponibilidad de FTE y versiones de presupuesto,gtm_launch_dtp_59,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Optimizar FTEs / Preparar versiones de teletrabajo y presencial,Planificar mensualmente días y horas disponibles,gtm_launch_dtp_60,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Optimizar FTEs / Preparar versiones de teletrabajo y presencial,Contar con transporte y disponibilidad de ordenadores,gtm_launch_dtp_61,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Optimizar FTEs / Preparar versiones de teletrabajo y presencial,incluir días de trabajo en escenarios,gtm_launch_dtp_62,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Optimizar FTEs / Preparar versiones de teletrabajo y presencial,Preparar reuniones telemáticas y presenciales,gtm_launch_dtp_63,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Optimizar FTEs / Preparar versiones de teletrabajo y presencial,Crear actas y puntos de reunión,gtm_launch_dtp_64,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Optimizar FTEs / Preparar versiones de teletrabajo y presencial,Dividir tiempo en tareas y reuniones,gtm_launch_dtp_65,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,Optimizar FTEs / Preparar versiones de teletrabajo y presencial,Optimizar comunicación offline,gtm_launch_dtp_66,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,"Optimizar FTEs / Integrar herramientas de gestión como Wrike, Trello, Monday etc",Diseño de tareas y gestión en Trello,gtm_launch_dtp_67,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,"Optimizar FTEs / Integrar herramientas de gestión como Wrike, Trello, Monday etc",Proceso de traspaso de inv¡formación global a monday como seguimiento de proyecto,gtm_launch_dtp_68,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,"Optimizar FTEs / Integrar herramientas de gestión como Wrike, Trello, Monday etc",Integrar Slack y otros canales de ocmmunicación como Whatsapp según su uso,gtm_launch_dtp_69,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,"Optimizar FTEs / Tener bien definido el plan vertical (estrategia, táctica y operativa) para optimizar el tiempo de trabajo",Separar tiempos de desarrollo y estrategia enfocado en reuniones y tareas en tiempo offline,gtm_launch_dtp_70,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,"Optimizar FTEs / Tener bien definido el plan vertical (estrategia, táctica y operativa) para optimizar el tiempo de trabajo",Calcular tiempo necesario por cada categoría semanalmente y aplicar a tiempo disponible,gtm_launch_dtp_71,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Salir a mercado,"Optimizar FTEs / Tener bien definido el plan vertical (estrategia, táctica y operativa) para optimizar el tiempo de trabajo",Ctaegorizar tareas por verticalidad para no volver el plan muy botom up,gtm_launch_dtp_72,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Process map,Revisar lo actualizado,gtm_services_dtp_1,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Process map,"Inlcuir frameworks de la lista de frameworks en Drive (de cuaderno, obsidian etc)",gtm_services_dtp_2,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Process map,Hacer un request for information al equipo para completar simplemente los títulos de los framewroks y listarlos para unificar y colocar,gtm_services_dtp_3,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Process map,Revisar organigrama y actualizar procesos por roles,gtm_services_dtp_4,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Procesos asignados a roles del organigrama,Terminar documentación estándar por roles en KMS,gtm_services_dtp_5,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Procesos asignados a roles del organigrama,Revisar process map y añadir procesos a los owners,gtm_services_dtp_6,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Procesos asignados a roles del organigrama,Rescatar framework sop com estándar,gtm_services_dtp_7,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Procesos asignados a roles del organigrama,Listar en el KMS,gtm_services_dtp_8,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Procesos asignados a roles del organigrama,"En legal, proceso estandares de admin hacia legal, con acceso nivel 6 como proceso hacia los roles legales como owners en cuanto al acceso de información y sus acciones sobre ella",gtm_services_dtp_9,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Componentes incluidos en los procesos,Revisar Process Map,gtm_services_dtp_10,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Componentes incluidos en los procesos,Revisar Componentes,gtm_services_dtp_11,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Componentes incluidos en los procesos,Asignar a áreas en cuanto a su uso,gtm_services_dtp_12,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Componentes incluidos en los procesos,Asignar owners por rol,gtm_services_dtp_13,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Componentes incluidos en los procesos,Incluir a Tech como soporte y separarles como owners y/o managers,gtm_services_dtp_14,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Combinaciones de procesos para x productos/casos que sirvan de flagships,Terminar lista de productos activos por áreas,gtm_services_dtp_15,task,,,,,,,,
