source_id,prong,topic_cluster,source_title_or_owner,url,format,source_category,source_level,holistika_reliability_score,external_perceived_credibility_score,control_confidence_level,decision_use,notes
SRC-INF-INT-001,BL-ADAPTER,data-mesh-products,REVOPS ADAPTER REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/dimensions/REVOPS_ADAPTER_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-ADAPTER; holistika-corpint ingest
SRC-INF-INT-162,BL-LEGAL,legal-ip-data,SOP PMO WIP DASHBOARD RENDER 001,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/SOP-PMO_WIP_DASHBOARD_RENDER_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-LEGAL; holistika-corpint ingest
SRC-INF-INT-163,BL-LEGAL,legal-ip-data,SOP LEGAL IP REGISTER MAINTENANCE 001,docs/references/hlk/v3.0/Admin/O5-1/People/Legal/SOP-LEGAL_IP_REGISTER_MAINTENANCE_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-LEGAL; holistika-corpint ingest
SRC-INF-INT-164,BL-LEGAL,legal-ip-data,SOP LEGAL TRADEMARK MONITORING 001,docs/references/hlk/v3.0/Admin/O5-1/People/Legal/SOP-LEGAL_TRADEMARK_MONITORING_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-LEGAL; holistika-corpint ingest
SRC-INF-INT-165,BL-LEGAL,legal-ip-data,LEGAL TEMPLATE DPA,docs/references/hlk/v3.0/Admin/O5-1/People/Legal/_templates/LEGAL_TEMPLATE_DPA.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-LEGAL; holistika-corpint ingest
SRC-INF-INT-166,BL-LEGAL,legal-ip-data,LEGAL TEMPLATE MSA,docs/references/hlk/v3.0/Admin/O5-1/People/Legal/_templates/LEGAL_TEMPLATE_MSA.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-LEGAL; holistika-corpint ingest
SRC-INF-INT-167,BL-LEGAL,legal-ip-data,LEGAL TEMPLATE NDA,docs/references/hlk/v3.0/Admin/O5-1/People/Legal/_templates/LEGAL_TEMPLATE_NDA.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-LEGAL; holistika-corpint ingest
SRC-INF-INT-168,BL-LEGAL,legal-ip-data,LEGAL TEMPLATE SOW,docs/references/hlk/v3.0/Admin/O5-1/People/Legal/_templates/LEGAL_TEMPLATE_SOW.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-LEGAL; holistika-corpint ingest
SRC-INF-INT-169,BL-PEOPLE,area-maturity-bar,LEARNING CHARTER,docs/references/hlk/v3.0/Admin/O5-1/People/Learning/canonicals/LEARNING_CHARTER.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-PEOPLE; holistika-corpint ingest
SRC-INF-INT-170,BL-PEOPLE,area-maturity-bar,SOP LEARNING APPRENTICE CURRICULUM ASSIGNMENT 001,docs/references/hlk/v3.0/Admin/O5-1/People/Learning/canonicals/SOP-LEARNING_APPRENTICE_CURRICULUM_ASSIGNMENT_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-PEOPLE; holistika-corpint ingest
SRC-INF-INT-171,BL-PEOPLE,area-maturity-bar,HOLISTIK RESEARCHER ONBOARDING CURRICULUM,docs/references/hlk/v3.0/Admin/O5-1/People/Learning/canonicals/curriculum/HOLISTIK_RESEARCHER_ONBOARDING_CURRICULUM.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-PEOPLE; holistika-corpint ingest
SRC-INF-INT-172,BL-PEOPLE,area-maturity-bar,ARTIFACT CLASS LIBRARY,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/ARTIFACT_CLASS_LIBRARY.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-PEOPLE; holistika-corpint ingest
SRC-INF-INT-173,BL-PEOPLE,area-maturity-bar,COMPONENT PRIMITIVE LIBRARY,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/COMPONENT_PRIMITIVE_LIBRARY.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-PEOPLE; holistika-corpint ingest
SRC-INF-INT-174,BL-TECH,holistika-corpint,SOP CICD BASELINE 001,docs/references/hlk/v3.0/Admin/O5-1/Tech/System Owner/canonicals/SOP-CICD_BASELINE_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-TECH; holistika-corpint ingest
SRC-INF-INT-175,BL-TECH,holistika-corpint,SOP EXTERNAL RENDER GATE PROMOTION 001,docs/references/hlk/v3.0/Admin/O5-1/Tech/System Owner/canonicals/SOP-EXTERNAL_RENDER_GATE_PROMOTION_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-TECH; holistika-corpint ingest
SRC-INF-INT-176,BL-TECH,holistika-corpint,SOP HLK TOOLING STANDARDS 001,docs/references/hlk/v3.0/Admin/O5-1/Tech/System Owner/canonicals/SOP-HLK_TOOLING_STANDARDS_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-TECH; holistika-corpint ingest
SRC-INF-INT-177,BL-TECH,holistika-corpint,SOP MCP SERVER DEFINITION,docs/references/hlk/v3.0/Admin/O5-1/Tech/System Owner/canonicals/SOP-MCP_SERVER_DEFINITION.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-TECH; holistika-corpint ingest
SRC-INF-INT-178,BL-TECH,holistika-corpint,SOP RENDERING PIPELINE GOVERNANCE 001,docs/references/hlk/v3.0/Admin/O5-1/Tech/System Owner/canonicals/SOP-RENDERING_PIPELINE_GOVERNANCE_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-TECH; holistika-corpint ingest
SRC-INF-INT-179,BL-TECH,holistika-corpint,SOP TECH DATAOPS QUALITY 001,docs/references/hlk/v3.0/Admin/O5-1/Tech/System Owner/canonicals/SOP-TECH_DATAOPS_QUALITY_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-TECH; holistika-corpint ingest
SRC-INF-INT-180,BL-TECH,holistika-corpint,SOP TECH SYSTEM RELIABILITY 001,docs/references/hlk/v3.0/Admin/O5-1/Tech/System Owner/canonicals/SOP-TECH_SYSTEM_RELIABILITY_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-TECH; holistika-corpint ingest
SRC-INF-INT-181,BL-TECH,holistika-corpint,TECHOPS DISCIPLINE,docs/references/hlk/v3.0/Admin/O5-1/Tech/System Owner/canonicals/TECHOPS_DISCIPLINE.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-TECH; holistika-corpint ingest
SRC-INF-INT-182,BL-ADAPTER,data-mesh-products,hlk adapter registry csv,https://github.com/FraysaXII/openclaw-akos/blob/main/akos/hlk_adapter_registry_csv.py,internal_transcript,CORPINT,5.1,4,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-ADAPTER; holistika-corpint ingest
SRC-INF-INT-183,BL-LEGAL,legal-ip-data,cover email legal constitutor es,docs/references/hlk/v3.0/Think Big/Advisers/2026-holistika-incorporation/01-our-pack/cover_email_legal_constitutor_es.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-LEGAL; holistika-corpint ingest
SRC-INF-INT-184,BL-LEGAL,legal-ip-data,EXTERNAL COUNSEL HANDOFF PACKAGE,docs/references/hlk/v3.0/Admin/O5-1/People/Legal/EXTERNAL_COUNSEL_HANDOFF_PACKAGE.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-LEGAL; holistika-corpint ingest
SRC-INF-INT-185,BL-ADAPTER,data-mesh-products,validate adapter registries,https://github.com/FraysaXII/openclaw-akos/blob/main/scripts/validate_adapter_registries.py,internal_transcript,CORPINT,5.1,4,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-ADAPTER; holistika-corpint ingest
SRC-INF-INT-186,BL-ETHICS,holistika-corpint,check ethics learning review due,https://github.com/FraysaXII/openclaw-akos/blob/main/scripts/check_ethics_learning_review_due.py,internal_transcript,CORPINT,5.1,4,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-ETHICS; holistika-corpint ingest
SRC-INF-INT-187,BL-UX,area-maturity-bar,validate brand gantt confidence,https://github.com/FraysaXII/openclaw-akos/blob/main/scripts/validate_brand_gantt_confidence.py,internal_transcript,CORPINT,5.1,4,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-UX; holistika-corpint ingest
SRC-INF-INT-188,BL-ADAPTER,data-mesh-products,hlk component service csv,https://github.com/FraysaXII/openclaw-akos/blob/main/akos/hlk_component_service_csv.py,internal_transcript,CORPINT,5.1,4,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-ADAPTER; holistika-corpint ingest
SRC-INF-INT-189,BL-ADAPTER,data-mesh-products,validate component service matrix,https://github.com/FraysaXII/openclaw-akos/blob/main/scripts/validate_component_service_matrix.py,internal_transcript,CORPINT,5.1,4,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-ADAPTER; holistika-corpint ingest
SRC-INF-INT-190,BL-COMPLY,dama-dmbok,ENGAGEMENT REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/ENGAGEMENT_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-191,BL-COMPLY,dama-dmbok,KNOWLEDGE PAIRING REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/KNOWLEDGE_PAIRING_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-192,BL-COMPLY,dama-dmbok,OUTPUT TYPE REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/OUTPUT_TYPE_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-193,BL-COMPLY,dama-dmbok,PEOPLE DESIGN PATTERN REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/PEOPLE_DESIGN_PATTERN_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-194,BL-COMPLY,dama-dmbok,PERSONA REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/PERSONA_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-195,BL-COMPLY,dama-dmbok,PERSONA SCENARIO REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/PERSONA_SCENARIO_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-196,BL-COMPLY,dama-dmbok,PROGRAM REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/PROGRAM_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-197,BL-COMPLY,dama-dmbok,SKILL REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/SKILL_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-198,BL-COMPLY,dama-dmbok,TOPIC REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/TOPIC_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-199,BL-COMPLY,dama-dmbok,TOUCHPOINT KIT CELL REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/TOUCHPOINT_KIT_CELL_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-200,BL-COMPLY,dama-dmbok,process list,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-201,BL-COMPLY,dama-dmbok,SOP HOLISTIKA COMPLIANCE MIRROR DML 001,docs/references/hlk/v3.0/Admin/O5-1/Tech/System Owner/canonicals/SOP-HOLISTIKA_COMPLIANCE_MIRROR_DML_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-202,BL-COMPLY,dama-dmbok,INITIATIVE DEPENDENCIES,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/INITIATIVE_DEPENDENCIES.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-203,BL-COMPLY,dama-dmbok,ENGAGEMENT REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/ENGAGEMENT_REGISTRY.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-204,BL-COMPLY,dama-dmbok,source taxonomy,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/source_taxonomy.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-205,BL-MKT,km-moat,BRAND JARGON AUDIT,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_JARGON_AUDIT.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-206,BL-MKT,km-moat,BRAND LLM TONE TELLS,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_LLM_TONE_TELLS.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-207,BL-MKT,km-moat,BRAND LOCALISED FORMATS,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_LOCALISED_FORMATS.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-208,BL-MKT,km-moat,BRAND LOGO SYSTEM,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_LOGO_SYSTEM.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-209,BL-MKT,km-moat,BRAND REGISTER MATRIX,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_REGISTER_MATRIX.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-210,BL-MKT,km-moat,BRAND SPANISH PATTERNS,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_SPANISH_PATTERNS.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-211,BL-MKT,km-moat,BRAND VISION,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_VISION.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-212,BL-MKT,km-moat,BRAND VISUAL PATTERNS,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_VISUAL_PATTERNS.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-213,BL-MKT,km-moat,BRAND VOICE FOUNDATION,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_VOICE_FOUNDATION.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-214,BL-MKT,km-moat,SOP BRAND VOICE DRIFT TRIAGE 001,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/SOP-BRAND_VOICE_DRIFT_TRIAGE_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-215,BL-MKT,km-moat,SOP REVOPS CRM SYNC 001,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-REVOPS_CRM_SYNC_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-216,BL-COMPLY,dama-dmbok,CANONICAL ARTICULATION MODEL,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/CANONICAL_ARTICULATION_MODEL.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-217,BL-COMPLY,dama-dmbok,SOP PMO INITIATIVE PROGRAM ANCHORS 001,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/SOP-PMO_INITIATIVE_PROGRAM_ANCHORS_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-218,BL-COMPLY,dama-dmbok,CYCLE REGISTER,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/CYCLE_REGISTER.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-219,BL-COMPLY,dama-dmbok,OPS REGISTER,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/OPS_REGISTER.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-220,BL-COMPLY,dama-dmbok,REPO HEALTH SNAPSHOT,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/REPO_HEALTH_SNAPSHOT.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-221,BL-COMPLY,dama-dmbok,ADVISER ENGAGEMENT DISCIPLINES,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/advops/ADVISER_ENGAGEMENT_DISCIPLINES.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-222,BL-COMPLY,dama-dmbok,ADVISER OPEN QUESTIONS,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/advops/ADVISER_OPEN_QUESTIONS.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-223,BL-COMPLY,dama-dmbok,FILED INSTRUMENTS,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/advops/FILED_INSTRUMENTS.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-224,BL-COMPLY,dama-dmbok,baseline organisation,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/baseline_organisation.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-225,BL-COMPLY,dama-dmbok,AIC CAPABILITY IMPLEMENTATION MATRIX,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/AIC_CAPABILITY_IMPLEMENTATION_MATRIX.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-226,BL-COMPLY,dama-dmbok,BUILDOUT BACKLOG,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/BUILDOUT_BACKLOG.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-227,BL-COMPLY,dama-dmbok,COUNTRY WORK CALENDAR,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/COUNTRY_WORK_CALENDAR.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-228,BL-COMPLY,dama-dmbok,GOI POI REGISTER,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/GOI_POI_REGISTER.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-229,BL-COMPLY,dama-dmbok,POC TO COMMERCIAL MAP,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/POC_TO_COMMERCIAL_MAP.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-230,BL-COMPLY,dama-dmbok,POLICY REGISTER,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/POLICY_REGISTER.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-231,BL-COMPLY,dama-dmbok,SOURCING REGISTER,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/SOURCING_REGISTER.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-232,BL-COMPLY,dama-dmbok,USE CASE ARCHIVE,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/USE_CASE_ARCHIVE.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-233,BL-ENVOY,agentic-context-economics,SOP MADEIRA VERDICT AND CADENCE 001,docs/references/hlk/v3.0/Admin/O5-1/Tech/System Owner/canonicals/SOP-MADEIRA_VERDICT_AND_CADENCE_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-ENVOY; holistika-corpint ingest
SRC-INF-INT-234,BL-OPS,revops-value-map,SOP ENGAGEMENT MODEL REGISTRY MAINTENANCE 001.addendum,docs/references/hlk/v3.0/Admin/O5-1/People/People Operations/canonicals/SOP-ENGAGEMENT_MODEL_REGISTRY_MAINTENANCE_001.addendum.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-OPS; holistika-corpint ingest
SRC-INF-INT-235,BL-OPS,revops-value-map,SOP ENGAGEMENT MODEL REGISTRY MAINTENANCE 001,docs/references/hlk/v3.0/Admin/O5-1/People/People Operations/canonicals/SOP-ENGAGEMENT_MODEL_REGISTRY_MAINTENANCE_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-OPS; holistika-corpint ingest
SRC-INF-INT-236,BL-OPS,revops-value-map,ENGAGEMENT MODEL REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/People/People Operations/canonicals/dimensions/ENGAGEMENT_MODEL_REGISTRY.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-OPS; holistika-corpint ingest
SRC-INF-INT-237,BL-OPS,revops-value-map,SOP PEOPLE AGENTIC OPERATIONS 001.addendum,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/SOP-PEOPLE_AGENTIC_OPERATIONS_001.addendum.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-OPS; holistika-corpint ingest
SRC-INF-INT-238,BL-OPS,revops-value-map,SOP PEOPLE AGENTIC OPERATIONS 001,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/SOP-PEOPLE_AGENTIC_OPERATIONS_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-OPS; holistika-corpint ingest
SRC-INF-INT-239,BL-COMPLY,dama-dmbok,hlk canonical governance registry csv,https://github.com/FraysaXII/openclaw-akos/blob/main/akos/hlk_canonical_governance_registry_csv.py,internal_transcript,CORPINT,5.1,4,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-240,BL-COMPLY,dama-dmbok,HLK KM TOPIC FACT SOURCE,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/HLK_KM_TOPIC_FACT_SOURCE.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-241,BL-COMPLY,dama-dmbok,PRECEDENCE,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/PRECEDENCE.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-242,BL-COMPLY,dama-dmbok,README,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/README.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
